Posting Date,Document Type,Document No.,G/L Account No.,Description,Gen. Posting Type,Gen. Bus. Posting Group,Gen. Prod. Posting Group,Amount,Bal. Account Type,Bal. Account No.,Entry No.,Additional-Currency Amount,Department Code,FA Entry No.,FA Entry Type,G/L Account Name,IC Partner Code,Job No.,Project Code,Quantity,Reason Code,Reversed,Reversed by Entry No.,Reversed Entry No.,Source Code,User ID,VAT Amount
01/10/2022, ,2022-10,8130,"Entries, October 2022",Purchase,NATIONAL,MISC,"2,307.94",G/L Account,,1822,0.00,PROD,0, ,Repairs and Maintenance,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,576.98
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,576.98,G/L Account,,1823,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8130,"Entries, October 2022",Purchase,NATIONAL,MISC,"3,846.55",G/L Account,,1824,0.00,SALES,0, ,Repairs and Maintenance,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,961.64
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,961.64,G/L Account,,1825,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8110,"Entries, October 2022",Purchase,NATIONAL,MISC,434.59,G/L Account,,1826,0.00,ADM,0, ,Cleaning,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,108.65
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,108.65,G/L Account,,1827,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8110,"Entries, October 2022",Purchase,NATIONAL,MISC,651.89,G/L Account,,1828,0.00,PROD,0, ,Cleaning,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,162.97
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,162.97,G/L Account,,1829,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8110,"Entries, October 2022",Purchase,NATIONAL,MISC,"1,086.47",G/L Account,,1830,0.00,SALES,0, ,Cleaning,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,271.62
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,271.62,G/L Account,,1831,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8120,"Entries, October 2022",Purchase,NATIONAL,MISC,580.64,G/L Account,,1832,0.00,ADM,0, ,Electricity and Heating,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,145.16
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,145.16,G/L Account,,1833,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8120,"Entries, October 2022",Purchase,NATIONAL,MISC,870.95,G/L Account,,1834,0.00,PROD,0, ,Electricity and Heating,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,217.74
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,217.74,G/L Account,,1835,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8120,"Entries, October 2022",Purchase,NATIONAL,MISC,"1,451.59",G/L Account,,1836,0.00,SALES,0, ,Electricity and Heating,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,362.90
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,362.90,G/L Account,,1837,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8130,"Entries, October 2022",Purchase,NATIONAL,MISC,"2,036.07",G/L Account,,1838,0.00,ADM,0, ,Repairs and Maintenance,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,509.02
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,509.02,G/L Account,,1839,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8130,"Entries, October 2022",Purchase,NATIONAL,MISC,"3,054.11",G/L Account,,1840,0.00,PROD,0, ,Repairs and Maintenance,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,763.53
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,763.53,G/L Account,,1841,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8130,"Entries, October 2022",Purchase,NATIONAL,MISC,"5,090.19",G/L Account,,1842,0.00,SALES,0, ,Repairs and Maintenance,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,"1,272.55"
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,"1,272.55",G/L Account,,1843,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8210,"Entries, October 2022",Purchase,NATIONAL,MISC,"1,038.51",G/L Account,,1844,0.00,ADM,0, ,Office Supplies,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,259.63
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,259.63,G/L Account,,1845,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8210,"Entries, October 2022",Purchase,NATIONAL,MISC,"1,557.77",G/L Account,,1846,0.00,PROD,0, ,Office Supplies,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,389.44
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,389.44,G/L Account,,1847,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8210,"Entries, October 2022",Purchase,NATIONAL,MISC,"2,596.28",G/L Account,,1848,0.00,SALES,0, ,Office Supplies,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,649.07
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,649.07,G/L Account,,1849,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8230,"Entries, October 2022",Purchase,NATIONAL,MISC,121.29,G/L Account,,1850,0.00,ADM,0, ,Phone and Fax,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,30.32
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,30.32,G/L Account,,1851,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8230,"Entries, October 2022",Purchase,NATIONAL,MISC,181.93,G/L Account,,1852,0.00,PROD,0, ,Phone and Fax,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,45.48
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,45.48,G/L Account,,1853,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8230,"Entries, October 2022",Purchase,NATIONAL,MISC,303.22,G/L Account,,1854,0.00,SALES,0, ,Phone and Fax,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,75.80
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,75.80,G/L Account,,1855,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8240,"Entries, October 2022",Purchase,NATIONAL,NO VAT,61.13,G/L Account,,1856,0.00,ADM,0, ,Postage,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8240,"Entries, October 2022",Purchase,NATIONAL,NO VAT,91.70,G/L Account,,1857,0.00,PROD,0, ,Postage,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8240,"Entries, October 2022",Purchase,NATIONAL,NO VAT,152.84,G/L Account,,1858,0.00,SALES,0, ,Postage,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8310,"Entries, October 2022",Purchase,NATIONAL,MISC,"1,294.26",G/L Account,,1859,0.00,ADM,0, ,Software,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,323.56
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,323.56,G/L Account,,1860,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8310,"Entries, October 2022",Purchase,NATIONAL,MISC,"1,941.38",G/L Account,,1861,0.00,PROD,0, ,Software,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,485.35
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,485.35,G/L Account,,1862,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8310,"Entries, October 2022",Purchase,NATIONAL,MISC,"3,235.65",G/L Account,,1863,0.00,SALES,0, ,Software,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,808.91
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,808.91,G/L Account,,1864,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8320,"Entries, October 2022",Purchase,NATIONAL,SERVICES,414.11,G/L Account,,1865,0.00,ADM,0, ,Consultant Services,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,41.41
01/10/2022, ,2022-10,5631,"Entries, October 2022", ,,,41.41,G/L Account,,1866,0.00,ADM,0, ,Purchase VAT 10 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8320,"Entries, October 2022",Purchase,NATIONAL,SERVICES,621.16,G/L Account,,1867,0.00,PROD,0, ,Consultant Services,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,62.12
01/10/2022, ,2022-10,5631,"Entries, October 2022", ,,,62.12,G/L Account,,1868,0.00,PROD,0, ,Purchase VAT 10 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8320,"Entries, October 2022",Purchase,NATIONAL,SERVICES,"1,035.27",G/L Account,,1869,0.00,SALES,0, ,Consultant Services,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,103.53
01/10/2022, ,2022-10,5631,"Entries, October 2022", ,,,103.53,G/L Account,,1870,0.00,SALES,0, ,Purchase VAT 10 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8330,"Entries, October 2022",Purchase,NATIONAL,MISC,28.52,G/L Account,,1871,0.00,ADM,0, ,Other Computer Expenses,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,7.13
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,7.13,G/L Account,,1872,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8330,"Entries, October 2022",Purchase,NATIONAL,MISC,42.78,G/L Account,,1873,0.00,PROD,0, ,Other Computer Expenses,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,10.69
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,10.69,G/L Account,,1874,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8330,"Entries, October 2022",Purchase,NATIONAL,MISC,71.30,G/L Account,,1875,0.00,SALES,0, ,Other Computer Expenses,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,17.82
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,17.82,G/L Account,,1876,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8410,"Entries, October 2022",Purchase,NATIONAL,MISC,"1,835.26",G/L Account,,1877,0.00,ADM,0, ,Advertising,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,458.81
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,458.81,G/L Account,,1878,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8410,"Entries, October 2022",Purchase,NATIONAL,MISC,"2,752.88",G/L Account,,1879,0.00,PROD,0, ,Advertising,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,688.22
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,688.22,G/L Account,,1880,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8410,"Entries, October 2022",Purchase,NATIONAL,MISC,"4,588.14",G/L Account,,1881,0.00,SALES,0, ,Advertising,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,"1,147.03"
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,"1,147.03",G/L Account,,1882,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8420,"Entries, October 2022",Purchase,NATIONAL,MISC,59.99,G/L Account,,1883,0.00,ADM,0, ,Entertainment and PR,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,15.00
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,15.00,G/L Account,,1884,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8420,"Entries, October 2022",Purchase,NATIONAL,MISC,89.98,G/L Account,,1885,0.00,PROD,0, ,Entertainment and PR,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,22.50
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,22.50,G/L Account,,1886,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8420,"Entries, October 2022",Purchase,NATIONAL,MISC,149.98,G/L Account,,1887,0.00,SALES,0, ,Entertainment and PR,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,37.49
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,37.49,G/L Account,,1888,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8430,"Entries, October 2022",Purchase,NATIONAL,NO VAT,509.20,G/L Account,,1889,0.00,ADM,0, ,Travel,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8430,"Entries, October 2022",Purchase,NATIONAL,NO VAT,763.80,G/L Account,,1890,0.00,PROD,0, ,Travel,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8430,"Entries, October 2022",Purchase,NATIONAL,NO VAT,"1,273.00",G/L Account,,1891,0.00,SALES,0, ,Travel,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,5710,"Entries, October 2022", ,,,50.54,G/L Account,,1892,0.00,ADM,0, ,Fuel Tax,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,5750,"Entries, October 2022", ,,,25.27,G/L Account,,1893,0.00,ADM,0, ,CO2 Tax,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8510,"Entries, October 2022",Purchase,NATIONAL,MISC,74.12,G/L Account,,1894,0.00,ADM,0, ,Gasoline and Motor Oil,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,18.53
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,18.53,G/L Account,,1895,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,5710,"Entries, October 2022", ,,,75.80,G/L Account,,1896,0.00,PROD,0, ,Fuel Tax,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,5750,"Entries, October 2022", ,,,37.90,G/L Account,,1897,0.00,PROD,0, ,CO2 Tax,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8510,"Entries, October 2022",Purchase,NATIONAL,MISC,111.18,G/L Account,,1898,0.00,PROD,0, ,Gasoline and Motor Oil,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,27.79
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,27.79,G/L Account,,1899,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,5710,"Entries, October 2022", ,,,126.33,G/L Account,,1900,0.00,SALES,0, ,Fuel Tax,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,5750,"Entries, October 2022", ,,,63.17,G/L Account,,1901,0.00,SALES,0, ,CO2 Tax,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8510,"Entries, October 2022",Purchase,NATIONAL,MISC,185.29,G/L Account,,1902,0.00,SALES,0, ,Gasoline and Motor Oil,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,46.32
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,46.32,G/L Account,,1903,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8530,"Entries, October 2022",Purchase,NATIONAL,MISC,39.99,G/L Account,,1904,0.00,ADM,0, ,Repairs and Maintenance,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,10.00
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,10.00,G/L Account,,1905,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8530,"Entries, October 2022",Purchase,NATIONAL,MISC,59.99,G/L Account,,1906,0.00,PROD,0, ,Repairs and Maintenance,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,15.00
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,15.00,G/L Account,,1907,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8530,"Entries, October 2022",Purchase,NATIONAL,MISC,99.98,G/L Account,,1908,0.00,SALES,0, ,Repairs and Maintenance,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,25.00
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,25.00,G/L Account,,1909,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8610,"Entries, October 2022", ,,,13.59,G/L Account,,1910,0.00,ADM,0, ,Cash Discrepancies,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8610,"Entries, October 2022", ,,,20.40,G/L Account,,1911,0.00,PROD,0, ,Cash Discrepancies,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8610,"Entries, October 2022", ,,,33.99,G/L Account,,1912,0.00,SALES,0, ,Cash Discrepancies,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8620,"Entries, October 2022", ,,,"1,249.06",G/L Account,,1913,0.00,ADM,0, ,Bad Debt Expenses,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8620,"Entries, October 2022", ,,,"1,873.59",G/L Account,,1914,0.00,PROD,0, ,Bad Debt Expenses,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8620,"Entries, October 2022", ,,,"3,122.65",G/L Account,,1915,0.00,SALES,0, ,Bad Debt Expenses,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8630,"Entries, October 2022",Purchase,NATIONAL,MISC,595.12,G/L Account,,1916,0.00,ADM,0, ,Legal and Accounting Services,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,148.78
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,148.78,G/L Account,,1917,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8630,"Entries, October 2022",Purchase,NATIONAL,MISC,892.68,G/L Account,,1918,0.00,PROD,0, ,Legal and Accounting Services,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,223.17
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,223.17,G/L Account,,1919,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8630,"Entries, October 2022",Purchase,NATIONAL,MISC,"1,487.80",G/L Account,,1920,0.00,SALES,0, ,Legal and Accounting Services,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,371.95
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,371.95,G/L Account,,1921,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8640,"Entries, October 2022",Purchase,NATIONAL,MISC,152.01,G/L Account,,1922,0.00,ADM,0, ,Miscellaneous,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,38.00
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,38.00,G/L Account,,1923,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8640,"Entries, October 2022",Purchase,NATIONAL,MISC,228.01,G/L Account,,1924,0.00,PROD,0, ,Miscellaneous,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,57.00
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,57.00,G/L Account,,1925,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8640,"Entries, October 2022",Purchase,NATIONAL,MISC,380.02,G/L Account,,1926,0.00,SALES,0, ,Miscellaneous,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,95.01
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,95.01,G/L Account,,1927,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8710,"Entries, October 2022", ,,,"20,754.02",G/L Account,,1928,0.00,ADM,0, ,Wages,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8710,"Entries, October 2022", ,,,"31,131.05",G/L Account,,1929,0.00,PROD,0, ,Wages,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8710,"Entries, October 2022", ,,,"51,885.07",G/L Account,,1930,0.00,SALES,0, ,Wages,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8710,"Entries, October 2022", ,,,"5,638.06",G/L Account,,1931,0.00,ADM,0, ,Wages,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8710,"Entries, October 2022", ,,,"8,457.08",G/L Account,,1932,0.00,PROD,0, ,Wages,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8710,"Entries, October 2022", ,,,"14,095.13",G/L Account,,1933,0.00,SALES,0, ,Wages,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8720,"Entries, October 2022", ,,,"6,387.79",G/L Account,,1934,0.00,ADM,0, ,Salaries,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8720,"Entries, October 2022", ,,,"9,581.69",G/L Account,,1935,0.00,PROD,0, ,Salaries,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8720,"Entries, October 2022", ,,,"15,969.48",G/L Account,,1936,0.00,SALES,0, ,Salaries,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8730,"Entries, October 2022", ,,,127.76,G/L Account,,1937,0.00,ADM,0, ,Retirement Plan Contributions,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8730,"Entries, October 2022", ,,,191.63,G/L Account,,1938,0.00,PROD,0, ,Retirement Plan Contributions,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8730,"Entries, October 2022", ,,,319.39,G/L Account,,1939,0.00,SALES,0, ,Retirement Plan Contributions,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8750,"Entries, October 2022", ,,,"1,974.67",G/L Account,,1940,0.00,ADM,0, ,Payroll Taxes,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8750,"Entries, October 2022", ,,,"2,962.00",G/L Account,,1941,0.00,PROD,0, ,Payroll Taxes,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8750,"Entries, October 2022", ,,,"4,936.67",G/L Account,,1942,0.00,SALES,0, ,Payroll Taxes,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,7150,"Entries, October 2022",Purchase,NATIONAL,MISC,99.10,G/L Account,,1943,0.00,ADM,0, ,"Delivery Expenses, Retail",,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,24.78
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,24.78,G/L Account,,1944,0.00,ADM,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8910,"Entries, October 2022",Purchase,NATIONAL,MISC,148.66,G/L Account,,1945,0.00,PROD,0, ,Other Costs of Operations,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,37.16
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,37.16,G/L Account,,1946,0.00,PROD,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
01/10/2022, ,2022-10,8450,"Entries, October 2022",Purchase,NATIONAL,MISC,247.76,G/L Account,,1947,0.00,SALES,0, ,Delivery Expenses,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,61.94
01/10/2022, ,2022-10,5630,"Entries, October 2022", ,,,61.94,G/L Account,,1948,0.00,SALES,0, ,Purchase VAT 25 %,,,,0.,,FALSE,0,0,START,EUROPE\NAVSNAP,0.00
